src,dest,rssi,etx,delay,busy_fraction,label
93828,9467,-72.63,5.093,63.89,0.6771,0
76486,47994,-54.45,1.236,13.4,0.2936,1
94124,3580,-51.39,1.18,9.53,0.1545,1
59064,97603,-47.62,2.311,23.19,0.2239,1
8621,61557,-87.14,2.302,16.61,0.8407,0
96036,3262,-86.59,12.633,108.29,0.7269,0
1175,5213,-70.54,5.797,150.0,0.689,0
56406,22660,-72.76,12.061,16.09,0.5867,0
88208,25775,-38.38,2.495,15.42,0.4305,1
77095,67905,-63.87,1.983,20.41,0.2146,1
12542,31628,-47.85,2.706,8.81,0.187,1
11135,38418,-60.25,1.815,6.11,0.1002,1
11847,41777,-72.07,9.489,69.11,0.6322,0
88224,62899,-61.69,5.309,74.31,0.7489,0
62495,74615,-51.41,1.257,20.48,0.3118,1
28208,20935,-87.2,8.688,14.03,0.468,0
85354,7648,-55.0,1.614,10.58,0.345,1
4444,28920,-51.96,1.09,7.14,0.3982,1
94151,65155,-56.54,1.023,25.28,0.0852,1
57934,86608,-60.9,1.497,11.74,0.5756,1
15276,16168,-65.31,5.686,42.54,0.7217,0
64861,89502,-51.57,1.584,7.12,0.3442,1
6890,28710,-73.21,4.76,86.12,0.6915,0
93121,59823,-73.03,2.984,57.47,0.7252,0
38020,40463,-54.36,1.668,7.64,0.1782,1
94920,83839,-82.0,4.854,139.24,0.3578,0
97224,46756,-64.76,4.199,29.22,0.5421,0
99898,63661,-67.59,5.105,32.31,0.8925,0
49290,37222,-47.6,3.234,16.31,0.239,1
36402,13666,-82.07,5.104,72.96,0.4568,0
54472,26056,-63.62,1.881,3.95,0.1858,1
44076,23099,-65.21,1.798,9.9,0.5238,1
25711,74187,-78.71,7.183,107.67,0.8773,0
28718,5861,-54.17,1.754,5.46,0.5836,1
52961,81384,-56.43,5.363,12.9,0.956,0
38720,94338,-78.55,3.808,13.84,0.7763,0
28294,27384,-50.85,1.225,25.9,0.2087,1
77159,26280,-63.27,2.635,46.55,0.8597,0
54943,32179,-56.12,2.583,21.14,0.2155,1
98760,32461,-70.49,2.999,35.68,0.8777,0
33363,14848,-81.06,5.201,27.29,0.6157,0
41291,21815,-95.0,2.367,32.96,0.8355,0
26367,64508,-62.57,1.481,4.96,0.2252,1
64370,61677,-77.21,2.059,21.94,0.738,0
84854,7820,-77.19,5.13,47.26,0.4274,0
1211,7344,-64.3,2.367,3.06,0.2597,1
26206,125,-44.45,2.394,4.64,0.0929,1
55543,46958,-53.15,3.275,13.98,0.1944,1
15450,19785,-57.24,4.343,31.28,0.5969,0
23451,19236,-73.0,10.375,33.5,0.7658,0
65232,84466,-65.74,1.063,22.05,0.2489,1
52183,77866,-68.09,4.337,150.0,0.582,0
96017,12207,-49.49,1.42,13.51,0.4462,1
22090,27679,-94.54,5.523,16.74,0.6413,0
62955,90688,-81.11,4.228,33.05,0.2317,0
30437,92602,-55.55,1.101,10.6,0.2604,1
79191,92418,-72.1,6.845,55.71,0.7491,0
12577,29454,-94.41,3.597,18.12,0.3346,0
34775,28181,-59.92,4.888,150.0,0.8795,0
64480,39677,-60.92,1.053,3.6,0.5453,1
71352,25028,-55.11,3.195,43.7,0.8237,0
54127,62944,-82.63,8.768,18.13,0.7384,0
76813,67323,-93.13,3.953,63.7,0.6465,0
85693,88302,-73.08,5.424,141.95,0.6597,0
27752,300,-64.16,2.089,22.74,0.5296,1
5388,58007,-60.58,1.055,9.74,0.3041,1
48490,3888,-60.29,1.079,8.43,0.5341,1
50226,46485,-65.88,1.645,8.44,0.2585,1
22348,31957,-43.77,3.056,6.87,0.0481,1
17723,96700,-52.6,1.048,12.65,0.4066,1
90968,6605,-66.83,2.22,15.88,0.1741,1
61057,65469,-69.76,5.558,12.55,0.7464,0
83098,2877,-49.43,2.105,52.69,0.1757,1
44639,20175,-67.02,4.483,15.62,0.3148,1
21564,36668,-69.14,5.402,57.93,0.8718,0
41094,34014,-62.76,1.843,5.5,0.0493,1
85798,36039,-83.73,7.712,49.41,0.8213,0
81157,68138,-63.39,2.84,21.29,0.3791,1
74025,40325,-70.21,1.714,9.71,0.3504,1
99216,99235,-45.37,2.348,5.45,0.2467,1
26241,53351,-53.57,1.235,3.39,0.4604,1
70425,2021,-84.4,4.962,18.42,0.9645,0
97433,9453,-52.43,1.976,7.33,0.4061,1
10176,46303,-83.6,5.975,17.68,0.8506,0
25976,66538,-71.84,8.679,126.75,0.7794,0
56064,25033,-66.75,1.02,8.38,0.1006,1
48136,60029,-55.6,1.241,14.24,0.2351,1
87800,57686,-79.86,6.375,14.43,0.4279,0
61711,5103,-50.54,5.301,4.03,0.4913,1
42966,60504,-85.42,3.59,16.63,0.728,0
39930,30324,-76.57,4.265,45.88,0.5196,0
89579,23323,-45.9,2.238,4.73,0.0803,1
78816,37930,-59.12,1.424,7.58,0.2004,1
16199,30708,-72.68,4.922,21.87,0.6389,0
97892,28602,-77.69,4.81,28.47,0.8417,0
32974,71092,-65.54,4.132,18.91,0.7222,0
39945,44704,-76.77,2.737,26.8,0.6011,0
84556,84713,-53.45,1.027,9.71,0.4688,1
86886,77420,-45.96,1.893,14.57,0.4247,1
75324,93555,-76.2,9.718,69.22,0.4848,0
39448,47335,-69.32,4.279,23.47,0.9155,0
93126,43563,-70.35,5.696,124.16,0.8336,0
16956,44190,-55.07,2.089,17.69,0.2445,1
15605,43748,-67.88,2.59,148.69,0.7444,0
24192,84259,-60.89,1.594,9.09,0.0595,1
40692,86690,-73.0,10.942,32.04,0.792,0
13704,62944,-56.28,3.578,5.3,0.1858,1
23662,8723,-65.46,3.886,32.34,0.6171,0
83876,19177,-66.61,1.161,8.66,0.3816,1
70574,75687,-43.65,1.335,16.47,0.1811,1
55391,92143,-70.61,12.797,28.91,0.4077,0
88094,28692,-77.68,3.438,31.19,0.8462,0
90164,61318,-50.87,2.692,3.1,0.1879,1
66257,18243,-75.94,2.627,38.42,0.5291,0
5964,97053,-61.45,1.489,11.0,0.5632,1
97558,27703,-58.33,1.454,8.52,0.1482,1
26992,1513,-47.92,1.648,21.65,0.5957,1
22294,78471,-77.1,6.965,31.82,0.5084,0
92081,66107,-56.72,1.039,5.3,0.1055,1
3378,72811,-52.1,6.021,74.53,0.824,0
35237,50756,-48.31,1.711,4.77,0.2507,1
1860,32130,-51.79,2.498,12.56,0.0619,1
63543,84258,-77.68,3.669,17.65,0.9273,0
46549,77957,-71.29,3.622,33.82,0.7538,0
58624,79867,-65.16,3.15,58.88,0.5314,0
3466,94139,-86.16,10.242,75.25,0.685,0
808,11174,-93.96,13.619,131.02,0.7207,0
81696,74456,-80.91,6.615,94.12,0.6084,0
9573,80092,-68.65,3.386,51.36,0.5759,0
87049,46619,-55.81,1.015,22.8,0.271,1
39707,60007,-81.34,9.706,23.58,0.7577,0
58247,68633,-81.94,6.237,10.95,0.5914,0
25205,47913,-71.4,2.989,67.28,0.7909,0
18434,24099,-58.23,1.264,6.43,0.0705,1
73280,21975,-57.76,1.708,16.66,0.2235,1
73609,76991,-70.07,4.417,59.52,0.9503,0
91927,12468,-44.12,1.418,10.75,0.0694,1
30036,97985,-85.82,9.067,26.73,0.6723,0
65525,12162,-45.71,1.379,3.98,0.2187,1
16078,11336,-76.6,2.952,25.85,0.6745,1
54324,63307,-53.28,1.66,5.2,0.4555,1
41241,35384,-54.48,1.557,13.53,0.1812,1
21943,46058,-77.79,14.411,25.23,0.6954,0
27174,9811,-57.8,1.792,9.7,0.3352,1
53192,77854,-56.06,1.543,12.66,0.4914,1
60378,33914,-56.32,2.062,13.68,0.4425,1
97942,75037,-78.04,13.295,40.07,0.8461,0
10884,75892,-51.04,1.233,8.16,0.1887,1
29898,97365,-56.31,1.23,7.7,0.285,1
67538,55746,-61.02,1.776,21.64,0.0815,1
51704,74642,-71.61,1.515,17.38,0.5966,1
26022,83814,-65.22,3.876,49.7,0.9227,0
98809,44612,-52.66,1.243,8.02,0.5135,1
31250,23838,-63.01,1.007,26.0,0.1781,1
68459,28478,-60.36,1.187,5.3,0.194,1
45341,67656,-68.01,2.694,77.81,0.8702,0
23683,73959,-54.8,1.261,18.1,0.6994,1
52706,70244,-61.35,1.315,10.18,0.1787,1
79150,92388,-84.33,4.402,21.31,0.8321,0
89251,45628,-74.43,5.509,17.17,0.4257,0
3411,24892,-69.48,4.79,97.16,0.9232,0
26344,3303,-48.28,1.42,21.63,0.3934,1
73729,88134,-47.31,1.055,8.4,0.3452,1
56008,65913,-71.27,5.521,150.0,0.7484,0
72682,73149,-78.02,10.251,48.52,0.7706,0
44197,7873,-82.95,8.481,150.0,0.874,0
28268,33246,-74.29,5.715,150.0,0.8599,0
51599,25261,-76.95,7.595,52.41,0.6009,0
43662,6847,-56.62,3.184,13.59,0.2889,1
60360,95074,-74.6,2.17,42.68,0.912,0
36675,87602,-62.59,1.374,11.76,0.0735,1
58623,52849,-82.05,9.982,139.51,0.9053,0
49874,85123,-57.77,1.055,22.14,0.2687,1
21533,78503,-61.99,5.547,91.16,0.9561,0
76528,34194,-74.98,6.305,63.79,0.7115,0
73901,94401,-57.83,1.496,7.12,0.6756,1
95122,50389,-71.26,2.838,113.73,0.783,0
706,74308,-47.71,1.335,13.18,0.064,1
76261,23590,-95.0,3.261,17.79,0.738,0
97843,60235,-94.41,14.05,33.91,0.4566,0
56347,65603,-45.58,1.781,28.29,0.3707,1
55625,38752,-60.15,1.109,10.41,0.259,1
51074,76964,-75.64,8.939,73.42,0.868,0
22952,91690,-63.06,1.249,13.71,0.157,1
88722,45321,-49.22,1.161,9.16,0.308,1
88934,91618,-46.96,4.466,11.24,0.3655,1
30089,39120,-76.07,2.62,43.43,0.9507,0
4822,44741,-62.69,8.795,97.29,0.9536,0
99786,32824,-61.36,4.902,4.31,0.1488,1
54414,98187,-56.6,1.701,9.06,0.4341,1
53151,22583,-81.48,2.438,68.77,0.6929,0
75043,21302,-62.98,1.376,7.81,0.4969,1
31508,847,-51.72,2.774,7.47,0.2855,1
16059,90922,-63.14,5.41,15.5,0.8637,0
72568,64697,-72.16,4.255,60.7,0.7157,0
48120,43728,-58.74,2.424,3.9,0.3418,1
14644,57074,-87.33,4.694,19.57,0.6987,0
17942,26349,-58.89,2.122,5.66,0.2004,1
8635,53425,-44.93,4.592,20.35,0.2178,1
65097,56773,-65.14,1.079,6.62,0.3471,1
27445,25082,-83.33,7.501,108.92,0.7253,0
38484,82215,-54.26,1.543,11.1,0.1979,1
6190,99546,-68.59,1.342,5.64,0.1192,1
95739,75147,-76.91,3.202,48.84,0.7071,0
82051,27880,-65.77,1.168,8.27,0.0998,1
97092,5881,-49.68,2.537,6.29,0.1213,1
21055,78765,-35.04,1.154,8.41,0.1705,1
52480,95789,-61.87,2.791,36.64,0.4818,0
75297,62465,-50.47,1.285,17.29,0.1675,1
63949,54870,-58.79,2.37,11.95,0.0952,1
15249,78117,-53.49,1.186,4.65,0.7044,1
19796,90545,-49.85,2.013,8.36,0.3268,1
39526,79327,-64.85,1.376,11.91,0.0716,1
24109,84993,-52.05,1.393,5.83,0.1648,1
22294,20131,-50.05,2.043,5.6,0.0977,1
33015,63134,-93.17,3.104,38.67,0.9106,0
40946,22464,-61.68,1.204,21.35,0.1774,1
33036,98998,-61.06,1.088,5.62,0.3859,1
61159,39958,-77.04,3.065,87.29,0.7055,0
98254,14940,-62.2,1.714,19.89,0.4229,1
53089,99295,-56.93,1.704,15.59,0.6303,1
96368,22928,-52.88,6.145,26.95,0.2055,1
7753,79921,-56.97,1.606,8.95,0.3032,1
9322,73748,-60.26,1.659,8.5,0.3148,1
85564,1446,-72.35,2.273,23.77,0.9132,0
78018,36994,-53.36,1.364,9.48,0.3427,1
46351,83205,-50.42,2.252,13.39,0.2326,1
90723,19882,-76.86,6.418,62.03,0.7232,0
13297,39353,-47.78,1.828,11.05,0.4133,1
10962,8577,-44.73,1.008,7.69,0.0903,1
8435,52124,-87.66,3.806,58.77,0.3348,0
11408,33524,-94.74,4.57,35.47,0.7397,0
22293,75108,-65.84,3.596,42.66,0.8611,0
16906,70702,-65.4,1.864,4.71,0.1943,1
65331,27629,-67.11,5.435,22.12,0.877,0
20579,78393,-64.98,8.947,39.07,0.6511,0
26802,89427,-95.0,6.1,32.3,0.8819,0
94642,59654,-80.88,6.257,150.0,0.6709,0
19056,71515,-49.41,2.211,13.31,0.3924,1
39360,14724,-45.57,1.275,13.52,0.1287,1
41896,69502,-91.59,6.012,99.7,0.8832,0
70651,87955,-71.03,6.161,94.01,0.7439,0
90291,76890,-76.18,3.4,65.93,0.8497,0
19492,78612,-64.79,6.464,15.93,0.9261,0
86559,30041,-49.79,2.191,10.53,0.455,1
7286,63842,-48.95,1.864,14.18,0.0947,1
3830,2741,-59.33,1.45,15.75,0.3934,1
42023,26866,-65.65,3.425,78.53,0.9316,0
67549,60864,-72.2,6.256,17.94,0.7825,0
90313,48884,-64.68,1.198,12.76,0.3265,1
70612,84655,-55.21,1.906,6.83,0.2499,1
42580,46533,-71.78,9.123,129.48,0.8738,0
9366,94725,-56.49,3.936,40.94,0.7472,0
79199,47650,-49.98,1.116,16.93,0.1411,1
36756,15216,-71.28,3.432,17.48,0.6263,0
16878,716,-59.1,1.098,7.97,0.4262,1
28318,48410,-65.81,2.392,38.83,0.9778,0
4924,37517,-65.72,4.357,19.59,0.5471,0
4486,34073,-64.64,5.619,113.86,0.5797,0
70781,23080,-79.29,3.232,29.26,0.7447,0
20591,9772,-63.62,4.275,10.14,0.6887,1
57929,732,-57.48,2.758,10.12,0.3552,1
29183,23198,-74.08,4.131,18.34,0.9052,0
55081,83318,-60.46,1.36,23.03,0.3383,1
51287,46084,-49.49,3.404,26.35,0.6543,0
50179,80206,-49.83,2.776,28.24,0.3929,1
48046,88925,-51.6,1.671,13.15,0.2212,1
58723,69973,-77.99,8.488,96.34,0.9205,0
52243,33339,-58.68,3.728,6.97,0.4943,1
74105,78917,-81.72,10.258,22.54,0.7603,0
18127,34763,-45.61,1.443,10.23,0.3236,1
66943,34170,-53.48,1.079,24.3,0.3087,1
15399,5734,-43.19,1.547,14.46,0.07,1
4277,88855,-64.72,2.198,30.72,0.1398,1
91687,9974,-55.26,2.41,4.61,0.1296,1
76434,68778,-75.12,4.889,22.73,0.8263,0
45751,38217,-76.08,3.378,24.58,0.1544,0
26874,40270,-62.41,1.413,14.84,0.321,1
97372,9197,-73.31,7.127,150.0,0.9434,0
57651,30676,-77.27,5.304,61.66,0.4453,0
90424,69675,-86.43,2.397,66.74,0.7276,0
36231,12820,-74.84,7.363,111.13,0.8318,0
19726,16835,-58.22,3.597,26.2,0.36,1
95254,76548,-55.19,2.434,5.41,0.3434,1
58013,69931,-55.23,1.837,18.94,0.0885,1
84316,50448,-48.21,3.974,12.35,0.2155,1
89074,58973,-76.6,3.833,141.42,0.5781,0
73361,44675,-46.4,1.059,5.09,0.2158,1
630,17580,-76.22,5.999,30.15,0.8114,0
31110,80597,-71.26,8.333,150.0,0.6458,0
3490,97649,-74.92,10.619,64.31,0.5763,0
98467,63477,-64.64,1.026,12.02,0.2479,1
30557,97984,-56.5,1.365,3.15,0.1743,1
26812,12425,-77.76,7.845,17.86,0.8277,0
50650,26280,-64.88,10.336,53.96,0.7178,0
2992,12187,-51.82,1.248,7.82,0.5372,1
17423,99426,-68.42,5.848,27.43,0.6889,0
70934,38417,-95.0,8.817,21.88,0.9406,0
31538,52161,-46.73,1.966,18.5,0.0976,1
81095,60569,-73.79,1.81,16.39,0.3037,1
8268,93446,-58.01,2.052,4.14,0.0859,1
57790,90528,-49.95,1.392,7.64,0.2087,1
82679,70455,-52.99,1.612,5.66,0.2867,1
59151,47600,-60.89,3.99,15.56,0.523,0
99827,43261,-77.37,3.582,14.78,0.51,0
1038,23484,-83.39,6.3,103.15,0.5003,0
42681,10539,-76.79,6.921,150.0,0.7994,0
52927,96035,-80.84,8.064,61.91,0.7435,0
54994,4448,-51.39,1.011,6.32,0.1093,1
12423,15177,-75.32,6.696,50.04,0.466,0
13952,22610,-58.18,4.363,16.68,0.807,0
19720,90470,-93.0,2.551,17.83,0.5179,0
70951,63950,-73.99,4.991,54.69,0.7754,0
66387,27239,-72.03,4.026,108.35,0.6227,0
92156,34997,-65.38,5.098,45.32,0.6694,0
84461,33542,-78.26,2.425,130.95,0.6841,0
39902,83524,-56.61,1.314,12.51,0.1587,1
48252,91483,-58.87,1.66,10.09,0.596,1
26957,47870,-57.37,2.281,8.22,0.0822,1
87452,17594,-55.07,1.158,11.79,0.53,1
40734,96400,-52.24,1.368,40.85,0.4692,1
34602,69237,-95.0,3.886,70.3,0.8217,0
69488,34322,-61.77,1.383,11.14,0.4921,1
77602,43222,-92.32,7.624,21.59,0.9403,0
71086,67731,-78.89,3.494,42.58,0.2979,0
34501,83776,-57.91,1.338,16.2,0.2253,1
79246,29851,-55.13,1.059,9.9,0.362,1
17397,62058,-56.44,1.026,19.71,0.0704,1
83991,8935,-66.21,1.358,14.07,0.564,1
3928,27491,-62.05,1.617,5.99,0.2005,1
99125,74218,-59.09,1.815,5.38,0.1896,1
6610,30712,-69.07,4.414,14.54,0.5238,0
68372,53925,-76.08,4.317,160.68,0.2838,0
57287,50291,-79.05,2.787,143.26,0.837,0
14953,43029,-64.11,7.796,63.96,0.7751,0
93703,20708,-48.6,3.254,7.56,0.235,1
69589,9515,-49.56,2.406,12.0,0.2231,1
14503,13380,-76.32,2.59,3.85,0.3799,1
4149,76997,-81.45,5.415,65.19,0.7034,0
25996,32535,-65.07,1.26,7.09,0.3747,1
29758,429,-70.63,5.439,45.87,0.571,0
89646,28250,-49.87,1.928,26.02,0.4016,1
38818,88278,-50.74,1.117,7.26,0.2852,1
15933,4855,-50.84,7.747,32.17,0.4616,0
12202,11461,-74.25,2.638,11.62,0.5829,0
5433,71663,-63.77,1.597,23.3,0.6039,1
57184,68294,-56.69,1.034,27.54,0.1698,1
82085,52627,-53.69,1.471,2.3,0.1148,1
69558,47369,-54.95,1.924,5.99,0.2389,1
14048,61674,-49.46,1.661,10.13,0.1482,1
77751,38788,-76.19,10.964,27.27,0.8312,0
43856,44631,-63.91,2.218,150.0,0.8595,0
55718,73224,-50.96,1.186,26.09,0.3756,1
35661,71990,-65.37,1.637,6.78,0.274,1
97317,52460,-61.16,3.862,27.0,0.9757,0
60653,88088,-62.9,1.05,7.45,0.2546,1
59600,97115,-79.4,2.087,35.86,0.4269,0
89092,90916,-60.33,2.309,5.5,0.7011,1
60049,30595,-52.72,4.207,5.06,0.0922,1
81281,9461,-50.86,1.605,12.21,0.4553,1
38288,28344,-55.7,1.216,11.75,0.1561,1
38470,46602,-70.95,3.74,80.09,0.5058,0
83771,33936,-74.1,15.0,68.38,0.6609,0
54228,90504,-60.02,1.211,6.95,0.2579,1
15663,16063,-58.8,1.778,4.11,0.3791,1
80979,96136,-63.23,1.47,6.68,0.0457,1
78427,38562,-60.91,1.249,9.11,0.2984,1
73589,72141,-57.54,1.668,21.0,0.6661,1
10025,78036,-63.17,2.2,25.78,0.3147,1
26279,32247,-69.74,4.469,74.73,0.9252,0
36879,37310,-49.55,1.945,29.48,0.1947,1
98870,89084,-50.27,1.805,6.64,0.0535,1
71557,67343,-48.83,1.563,17.51,0.6289,1
48062,8775,-54.91,1.398,5.93,0.0469,1
69417,34107,-64.78,1.902,8.87,0.7011,1
33172,44294,-77.12,4.934,44.45,0.8086,0
70608,39656,-86.17,5.009,65.94,0.8685,0
28603,80921,-58.1,2.857,9.54,0.1374,1
3954,61646,-57.39,2.646,10.54,0.3426,1
92944,77454,-76.77,3.052,76.58,0.4355,0
41761,9922,-70.9,4.039,30.72,0.5302,0
36100,34426,-45.64,1.774,30.53,0.5052,1
10271,12991,-61.3,2.959,89.83,0.853,0
13522,46661,-55.71,1.088,11.57,0.1578,1
46182,53444,-52.92,1.833,12.0,0.4507,1
57317,52292,-75.66,8.108,16.42,0.7421,0
36803,56100,-61.81,5.696,150.0,0.645,0
66753,13398,-51.65,1.455,6.72,0.2495,1
3412,28338,-65.24,5.093,26.55,0.5075,0
72096,74448,-87.4,10.378,150.0,0.5417,0
74199,63969,-87.82,5.981,33.68,0.7616,0
5341,9317,-49.66,1.999,7.65,0.1517,1
42094,71954,-80.27,5.203,77.25,0.817,0
72726,61503,-61.28,5.239,11.17,0.5916,0
94251,53971,-64.41,5.696,21.05,0.8984,0
44752,4288,-66.5,5.296,74.1,0.9325,0
44375,84095,-64.41,1.961,13.35,0.6907,1
10056,97380,-78.49,1.222,19.56,0.3358,1
56344,28907,-61.32,1.223,5.16,0.0536,1
36657,30102,-64.99,3.906,25.52,0.8552,0
59292,83875,-63.14,11.875,93.68,0.751,0
71046,19995,-61.5,1.07,7.59,0.4014,1
2798,20078,-68.31,3.89,6.82,0.0649,1
51800,26177,-56.88,1.85,7.09,0.4401,1
38637,96379,-73.8,4.675,78.67,0.7068,0
5728,67741,-54.03,2.996,16.39,0.5649,1
70038,52747,-83.52,7.377,101.67,0.7443,0
8084,87732,-63.1,1.724,24.43,0.5292,1
68376,18092,-73.65,9.974,150.0,0.9358,0
88269,49007,-53.27,1.227,26.85,0.308,1
79946,23574,-71.31,5.185,53.09,0.4829,0
71830,68597,-52.84,3.38,11.92,0.4836,1
17911,17338,-74.02,5.042,60.75,0.6748,0
82482,41726,-94.35,5.556,67.79,0.7191,0
70969,50410,-70.84,3.18,50.13,0.9258,0
21851,14266,-75.21,4.851,106.27,0.7828,0
73143,78680,-72.03,1.284,8.81,0.2479,1
67781,20038,-72.95,2.16,105.28,0.8434,0
17272,53964,-57.29,1.89,5.79,0.2725,1
44566,49922,-52.58,1.996,10.21,0.2415,1
89199,20640,-84.67,5.354,53.4,0.9602,0
96503,39742,-72.2,6.836,52.51,0.7907,0
55947,25904,-71.82,1.202,4.87,0.0828,1
76877,63716,-81.59,3.151,35.14,0.4722,0
4461,14418,-76.54,8.461,150.0,0.8,0
16446,83058,-83.29,10.262,46.19,0.7965,0
44054,41303,-66.57,1.895,5.27,0.0511,1
67853,98490,-30.0,2.373,12.36,0.2533,1
76100,31476,-51.48,2.439,36.28,0.6311,0
67613,34237,-69.85,5.361,106.63,0.7619,0
35018,58646,-71.31,4.535,150.0,0.7604,0
68523,11671,-67.61,6.276,28.91,0.6123,0
73929,728,-48.47,1.103,19.5,0.3337,1
86956,30578,-69.21,3.74,27.22,0.9506,0
26094,10876,-86.92,5.354,46.48,0.6673,0
83176,31475,-48.95,1.365,11.74,0.3629,1
73859,26226,-50.67,6.419,19.15,0.8882,0
90853,82429,-53.39,6.229,150.0,0.6007,0
68727,28957,-63.38,1.04,24.44,0.5339,1
36358,81790,-70.94,12.159,47.49,0.8992,0
33919,83320,-68.72,1.676,60.57,0.8997,0
69391,23453,-73.67,3.978,150.0,0.6267,0
80044,83895,-77.69,7.482,136.17,0.6997,0
53261,48565,-50.9,1.607,3.49,0.3728,1
33354,22859,-75.14,5.208,20.55,0.7975,0
4568,10327,-63.59,3.2,12.47,0.377,1
15516,74931,-82.58,3.671,30.85,0.557,0
34257,57489,-81.38,5.383,172.43,0.5553,0
56360,97134,-72.77,7.049,81.45,0.9447,0
27061,32874,-70.75,2.769,26.62,0.0775,1
68625,48869,-55.48,1.003,12.26,0.0517,1
10180,52857,-94.49,4.721,26.71,0.5346,0
7634,18660,-55.44,1.535,12.48,0.2901,1
598,41093,-71.29,7.714,127.13,0.7254,0
92497,84198,-58.23,6.784,38.73,0.7833,0
38,32273,-34.1,2.967,12.9,0.2564,1
80330,70341,-48.85,1.951,10.75,0.0537,1
48428,48343,-49.42,1.025,8.22,0.2921,1
68709,84355,-77.45,5.917,14.88,0.6593,0
35027,62645,-40.85,3.323,19.74,0.5057,1
12386,34064,-51.18,1.047,15.83,0.5402,1
25425,25901,-69.15,7.297,14.91,0.8011,0
83032,3713,-95.0,6.214,43.85,0.8939,0
20801,5698,-63.93,1.222,17.92,0.158,1
4065,11824,-78.8,2.909,55.0,0.5352,0
94508,18146,-63.83,1.027,7.93,0.0997,1
76864,14171,-84.44,3.27,77.21,0.878,0
7946,62922,-67.56,1.905,9.09,0.2505,1
55085,45226,-56.63,1.606,13.77,0.2589,1
60947,22989,-83.86,3.449,18.92,0.6018,0
70133,20235,-58.5,1.409,36.15,0.057,1
81295,10044,-75.19,7.458,34.96,0.8665,0
12868,19649,-53.32,2.083,21.56,0.2934,1
42777,77269,-39.07,2.34,27.42,0.1348,1
1247,62072,-57.44,3.671,11.04,0.0989,1
56781,86671,-60.04,1.064,12.74,0.0501,1
36326,33360,-61.92,2.232,24.43,0.5493,0
80999,3582,-47.72,1.346,14.6,0.3367,1
10706,81970,-47.34,1.456,17.57,0.1201,1
21772,44094,-53.13,1.242,7.86,0.0452,1
25033,73250,-67.48,6.041,31.45,0.6502,0
94852,43048,-54.8,1.195,11.79,0.0542,1
75594,2429,-82.44,3.59,11.84,0.5349,0
25975,38995,-42.45,2.172,27.94,0.1665,1
23423,89766,-64.1,2.029,59.96,0.413,0
31253,85449,-52.85,1.388,5.42,0.3849,1
98387,68229,-86.82,3.938,17.85,0.541,0
73773,64092,-85.19,8.514,20.76,0.9609,0
70440,39947,-66.75,4.055,25.58,0.3964,0
42605,40675,-58.09,1.154,17.39,0.1806,1
11624,28370,-31.61,2.296,8.85,0.2923,1
35491,71805,-54.19,1.566,11.54,0.4151,1
68405,58155,-59.79,1.301,16.19,0.529,1
62422,6106,-60.48,6.334,6.55,0.4396,1
64996,66697,-48.11,1.215,36.78,0.3946,1
76700,44836,-47.33,2.24,10.63,0.2179,1
65374,94283,-48.21,1.323,13.86,0.1166,1
68089,24907,-43.39,2.343,15.39,0.2981,1
86872,41796,-57.87,4.555,8.4,0.2609,1
22437,54156,-60.13,1.566,10.04,0.4216,1
94006,25236,-70.15,2.697,14.59,0.5942,1
11502,10857,-59.1,1.686,10.53,0.1997,1
21049,53040,-54.4,1.099,9.52,0.2704,1
75449,71235,-74.95,8.645,46.7,0.8182,0
77909,69749,-81.36,6.932,57.78,0.964,0
33717,92455,-51.0,1.184,5.77,0.3971,1
39926,89004,-64.53,6.708,31.7,0.8321,0
91792,12126,-51.04,1.201,8.08,0.1037,1
87,23344,-50.67,1.663,8.88,0.2182,1
21601,79855,-79.7,3.637,141.36,0.7714,0
19444,13610,-47.26,2.591,7.27,0.1635,1
29915,4695,-63.16,13.378,20.78,0.7602,0
25370,62457,-59.41,1.571,23.77,0.1419,1
73583,7161,-59.75,2.884,15.57,0.3214,1
20414,78405,-54.37,2.515,10.59,0.1792,1
46090,92630,-78.78,5.083,68.29,0.7334,0
85875,31165,-75.36,3.935,20.17,0.8651,0
77812,92625,-72.73,10.25,31.8,0.5988,0
39903,2791,-52.23,1.942,13.87,0.3722,1
33919,21623,-47.41,3.437,9.43,0.068,1
50365,84492,-93.38,2.846,16.47,0.811,0
26764,46382,-58.0,3.693,23.25,0.7185,0
48027,56688,-45.27,2.227,5.86,0.2568,1
90381,79993,-75.53,4.702,90.41,0.773,0
63309,69676,-54.5,1.178,17.63,0.0911,1
82312,543,-48.49,1.015,7.81,0.0518,1
5342,87028,-57.59,1.436,3.6,0.6668,1
34783,30827,-50.26,1.458,9.0,0.3235,1
15990,31599,-81.51,10.395,83.48,0.6059,0
56364,99287,-49.33,1.323,13.53,0.1519,1
19419,32751,-52.12,3.555,5.53,0.3196,1
25218,33993,-75.32,11.194,97.21,0.8444,0
81018,16107,-94.98,10.108,58.45,0.7499,0
92635,92566,-61.14,2.847,8.77,0.2297,1
45441,26216,-74.27,8.851,114.6,0.6615,0
65387,98809,-82.66,4.535,48.3,0.8048,0
63461,51642,-89.95,9.786,28.05,0.9344,0
10224,6743,-84.99,5.154,150.0,0.7096,0
93494,31740,-64.37,1.286,6.29,0.3478,1
83479,79828,-59.15,1.346,4.23,0.2493,1
